Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Age,Customer_Tenure,Education_ord,Marital_Status_Simple,Total_Spend,Total_Campaign_Accepted,Total_Children,Has_Partner,Family_Size,Total_Purchases,Spend_per_Purchase,Income_to_Spend_Ratio,Digital_Engagement,Store_vs_Web,Spending_Diversity,Days_per_Purchase,Campaign_Response_Rate,Cluster,Segment_Name,Primary_Channel,Offer_Type,Contact_Frequency
PhD,Single,48918.0,1,1,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,63,4282,5,Single,62,0,2,0,3,7,7.75,0.001267401214252131,5,2.0,3,535.25,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
2n Cycle,Together,82122.0,0,0,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,64,4522,2,Partner,1382,1,0,1,2,26,51.18518518518518,0.01682841591271629,4,3.25,6,167.4814814814815,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Single,37697.0,1,0,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,50,4346,3,Single,84,0,1,0,2,7,10.5,0.002228234919624383,8,1.0,6,543.25,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Together,34074.0,1,1,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,74,4555,3,Partner,255,1,2,1,4,14,17.0,0.007483492296404989,9,0.75,6,303.6666666666667,0.16666666666666666,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Married,28520.0,1,1,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,66,4584,4,Partner,43,0,2,1,4,5,7.166666666666667,0.0015076610217033062,7,1.0,4,764.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Single,62535.0,0,1,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,71,4473,3,Single,398,0,1,0,2,14,26.533333333333335,0.006364334143533325,6,2.0,5,298.2,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Single,36273.0,1,0,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,49,4278,4,Single,76,0,1,0,2,8,8.444444444444445,0.0020951645806914043,9,0.75,6,475.3333333333333,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Together,63404.0,0,2,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,62,4227,3,Partner,902,1,2,1,4,15,56.375,0.014226007412664617,10,0.5714285714285714,6,264.1875,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Together,75774.0,1,0,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,45,4262,2,Partner,823,0,1,1,3,21,37.40909090909091,0.010861101946552293,11,1.0,6,193.72727272727272,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,78416.0,0,1,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,50,4206,3,Partner,1179,0,1,1,3,26,43.666666666666664,0.01503500516469643,10,1.25,6,155.77777777777777,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,75702.0,0,1,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,52,4827,3,Partner,1921,1,1,1,3,29,64.03333333333333,0.025375480496149426,16,1.1818181818181819,5,160.9,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Together,59385.0,1,1,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,75,4631,4,Partner,185,0,2,1,4,10,16.818181818181817,0.003115212339608662,8,1.0,4,421.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Single,37070.0,1,1,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,1,60,4670,3,Single,433,1,2,0,3,23,18.041666666666668,0.011680289174826684,12,1.3333333333333333,6,194.58333333333334,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,44689.0,1,1,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,75,4374,3,Partner,34,1,2,1,4,6,4.857142857142857,0.000760796598791676,8,1.0,3,624.8571428571429,0.16666666666666666,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,53977.0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,68,4590,3,Partner,907,0,1,1,3,27,32.392857142857146,0.016803142020823298,10,2.0,5,163.92857142857142,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Single,7144.0,0,2,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,60,4408,5,Single,416,0,2,0,3,25,16.0,0.05822253324002799,23,0.041666666666666664,6,169.53846153846155,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,18701.0,1,1,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,62,4594,3,Single,44,0,2,0,3,10,4.0,0.0023526895519195806,7,1.3333333333333333,6,417.6363636363636,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,90369.0,0,0,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,1,70,4266,3,Partner,1588,1,0,1,2,17,88.22222222222223,0.01757220316476707,5,1.2,6,237.0,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Single,63159.0,0,0,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,52,4805,5,Single,1797,1,0,0,1,17,99.83333333333333,0.02845155161494617,6,2.0,6,266.94444444444446,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Together,37758.0,1,1,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,60,4837,3,Partner,40,0,2,1,4,6,5.714285714285714,0.0010593500887205699,9,1.5,4,691.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Single,46757.0,0,1,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,63,4794,5,Single,1143,0,1,0,2,21,51.95454545454545,0.024445014756833056,13,1.4,5,217.9090909090909,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Married,79734.0,0,0,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,57,4205,4,Partner,914,1,0,1,2,14,60.93333333333333,0.011462971091741393,5,1.2,6,280.3333333333333,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Together,63207.0,0,0,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,34,4729,3,Partner,1502,1,0,1,2,12,115.53846153846153,0.023762814833565373,9,2.0,6,363.7692307692308,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Divorced,72071.0,0,1,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,72,4704,3,Single,1338,0,1,0,2,20,63.714285714285715,0.018564768564768564,7,1.3333333333333333,6,224.0,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Together,21840.0,1,0,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,43,4547,5,Partner,27,0,1,1,3,5,4.5,0.001236207133373014,10,1.5,3,757.8333333333334,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Together,58582.0,0,1,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,44,4478,2,Partner,763,1,1,1,3,22,33.17391304347826,0.013024256183534472,14,0.9,6,194.69565217391303,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,72282.0,0,0,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,1,75,4549,3,Single,1331,1,0,0,1,22,57.869565217391305,0.018413734903089247,12,1.5,6,197.7826086956522,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,50387.0,0,2,91,369,9,87,12,14,34,3,6,2,8,5,0,0,0,0,0,0,70,4506,3,Partner,525,0,2,1,4,19,26.25,0.01041914741605144,11,1.1428571428571428,6,225.3,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Together,32583.0,1,1,10,5,0,3,0,0,1,1,1,0,2,7,0,0,0,0,0,0,65,4218,5,Partner,9,0,2,1,4,4,1.8,0.00027620918242082,8,1.0,3,843.6,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,62568.0,0,1,99,362,17,398,80,35,61,3,5,3,5,4,0,0,0,1,0,0,64,4287,3,Partner,953,1,1,1,3,16,56.05882352941177,0.0152311847720117,9,0.8333333333333334,6,252.1764705882353,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Divorced,44635.0,1,1,25,56,0,9,0,0,3,2,2,0,3,7,0,0,0,0,0,0,55,4465,4,Single,68,0,2,0,3,7,8.5,0.0015234339994623174,9,1.0,3,558.125,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Single,33316.0,1,1,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,55,4472,4,Single,131,0,2,0,3,10,11.909090909090908,0.003931926644055587,8,1.3333333333333333,6,406.54545454545456,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,63967.0,0,1,57,387,84,141,73,35,162,3,4,4,12,2,0,0,0,0,0,0,58,4528,3,Partner,882,0,1,1,3,23,36.75,0.013788144072036018,6,2.4,6,188.66666666666666,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Together,52513.0,0,0,84,367,17,241,104,188,232,2,9,5,9,7,0,0,0,0,0,0,48,4867,2,Partner,1149,0,0,1,2,25,44.19230769230769,0.02187987965114065,16,0.9,6,187.19230769230768,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,57,4491,3,Partner,37,0,1,1,3,5,6.166666666666667,0.0014627975013837273,9,1.0,4,748.5,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Widow,54111.0,0,1,97,267,6,54,8,3,50,2,5,2,6,5,0,0,0,0,0,0,61,4512,5,Single,388,0,1,0,2,15,24.25,0.007170313424009461,10,1.0,6,282.0,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,78394.0,0,0,13,298,27,697,216,24,166,1,4,6,5,2,0,0,0,0,0,1,40,4703,3,Partner,1428,1,0,1,2,16,84.0,0.01821544741373812,6,1.0,6,276.6470588235294,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Married,80739.0,0,0,92,674,92,736,39,0,92,1,3,11,9,1,0,0,0,0,0,0,68,4606,4,Partner,1633,0,0,1,2,24,65.32,0.020225414912063415,4,2.25,5,184.24,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Together,22669.0,1,0,30,16,14,36,37,22,48,3,4,1,2,9,0,0,0,0,0,1,51,4607,4,Partner,173,1,1,1,3,10,15.727272727272727,0.007631230701367446,13,0.4,6,418.8181818181818,0.16666666666666666,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Single,29236.0,1,0,30,37,4,24,16,9,9,2,4,0,3,9,0,0,0,0,0,0,39,4468,3,Single,99,0,1,0,2,9,9.9,0.0033861203269829328,13,0.6,6,446.8,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Together,44911.0,0,1,11,159,0,22,2,1,31,3,4,1,4,7,0,0,0,0,0,0,67,4675,3,Partner,215,0,1,1,3,12,16.53846153846154,0.004787139294620591,11,0.8,5,359.61538461538464,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Married,54693.0,0,1,72,686,17,142,23,26,35,8,6,4,13,6,0,0,0,0,0,0,64,4701,5,Partner,929,0,1,1,3,31,29.03125,0.01698540973415731,12,1.8571428571428572,6,146.90625,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Together,48186.0,1,0,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,52,4305,3,Partner,219,0,1,1,3,12,16.846153846153847,0.004544794239110133,11,0.8,6,331.15384615384613,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Married,54809.0,1,1,0,63,6,57,13,13,22,4,2,1,5,4,0,0,0,0,0,1,49,4495,3,Partner,174,1,2,1,4,12,13.384615384615385,0.0031746031746031746,6,1.6666666666666667,6,345.7692307692308,0.16666666666666666,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Together,41580.0,1,1,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,48,4770,3,Partner,92,0,2,1,4,9,9.2,0.002212549000745533,7,1.0,5,477.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
PhD,Married,80336.0,0,0,12,209,19,456,160,142,66,1,2,9,13,1,0,0,0,0,0,0,56,4497,5,Partner,1052,0,0,1,2,25,40.46153846153846,0.013094837994946288,3,4.333333333333333,6,172.96153846153845,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,47743.0,0,1,56,198,2,43,0,12,20,3,4,1,6,6,0,1,0,0,0,0,69,4668,3,Partner,275,1,1,1,3,14,18.333333333333332,0.005759886058981234,10,1.2,5,311.2,0.16666666666666666,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
2n Cycle,Married,62972.0,0,1,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,71,4899,2,Partner,587,0,1,1,3,16,34.529411764705884,0.00932145522684325,13,0.375,5,288.1764705882353,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Divorced,57333.0,0,1,55,941,14,397,76,58,176,11,8,5,9,6,0,0,0,0,0,1,72,4849,5,Single,1662,1,1,0,2,33,48.88235294117647,0.028988035022848573,14,1.0,6,142.61764705882354,0.16666666666666666,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Together,32313.0,1,0,60,86,4,56,2,4,7,3,4,0,4,9,0,0,0,0,0,0,44,4707,5,Partner,159,0,1,1,3,11,13.25,0.004920467908646407,13,0.8,6,392.25,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Widow,84953.0,0,0,73,167,48,602,63,72,72,1,3,10,4,2,0,1,1,1,0,1,73,4595,4,Single,1024,4,0,0,1,18,53.89473684210526,0.012053581938460813,5,1.0,6,241.8421052631579,0.6666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Divorced,27071.0,1,0,90,8,3,19,0,2,3,2,2,0,3,6,0,0,0,0,0,0,58,4271,4,Single,35,0,1,0,2,7,4.375,0.0012928486997635933,8,1.0,5,533.875,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Together,68148.0,0,0,86,389,66,408,37,57,85,1,4,4,6,2,0,0,0,0,0,0,69,4506,4,Partner,1042,0,0,1,2,15,65.125,0.015290026265976022,6,1.2,6,281.625,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Together,65735.0,1,1,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,61,4408,4,Partner,395,0,2,1,4,19,19.75,0.006008884020932213,13,0.8571428571428571,6,220.4,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Married,86836.0,0,0,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,51,4859,5,Partner,557,4,0,1,2,23,23.208333333333332,0.00641431647799901,11,0.8571428571428571,5,202.45833333333334,0.6666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Married,4023.0,1,1,29,5,0,1,1,1,1,15,0,0,0,19,0,0,0,0,0,0,63,4210,5,Partner,9,0,2,1,4,15,0.5625,0.0022365805168986083,19,0.0,5,263.125,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Married,30093.0,0,0,19,2,6,28,13,4,16,1,2,0,3,7,0,0,0,0,0,0,36,4560,3,Partner,69,0,0,1,2,6,9.857142857142858,0.0022928158436897723,9,1.0,6,651.4285714285714,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Married,57705.0,0,1,14,383,0,53,6,4,40,3,8,1,6,6,0,0,0,0,0,0,60,4373,5,Partner,486,0,1,1,3,18,25.57894736842105,0.008422001178386996,14,0.6666666666666666,5,230.1578947368421,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,25008.0,1,0,72,2,8,8,6,1,9,2,1,0,3,8,0,0,0,0,0,0,38,4351,3,Single,34,0,1,0,2,6,4.857142857142857,0.0013595105761925706,9,1.5,6,621.5714285714286,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
2n Cycle,Single,83257.0,0,0,56,536,27,590,38,107,67,1,5,10,12,6,1,0,1,0,0,1,31,4853,2,Single,1365,3,0,0,1,28,47.06896551724138,0.01639482091810997,11,2.0,6,167.3448275862069,0.5,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Together,22280.0,1,0,85,2,1,4,3,1,2,1,1,0,2,8,0,0,0,0,0,0,51,4610,3,Partner,13,0,1,1,3,4,2.6,0.0005834567568780575,9,1.0,6,922.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Married,72159.0,0,0,62,322,53,899,34,40,53,1,4,6,10,2,0,0,0,0,0,0,48,4812,5,Partner,1401,0,0,1,2,21,63.68181818181818,0.01941518847006652,6,2.0,6,218.72727272727272,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Together,64260.0,0,0,1,539,169,816,20,0,30,1,4,5,4,3,0,0,0,0,0,1,65,4738,3,Partner,1574,1,0,1,2,14,104.93333333333334,0.024493860973218592,7,0.8,5,315.8666666666667,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Single,82733.0,0,0,28,712,50,420,65,38,38,1,8,4,7,4,0,0,0,0,0,1,42,4496,5,Single,1323,1,0,0,1,20,63.0,0.01599100732467909,12,0.7777777777777778,6,214.0952380952381,0.16666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Master,Divorced,74290.0,0,1,70,1121,0,72,0,12,12,4,10,8,10,6,0,1,0,1,0,0,55,4525,4,Single,1217,2,1,0,2,32,36.878787878787875,0.0163815266990618,16,0.9090909090909091,4,137.12121212121212,0.3333333333333333,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Single,58217.0,2,1,84,68,1,13,3,5,13,1,2,0,4,6,0,0,0,0,0,0,75,4793,4,Single,103,0,3,0,4,7,12.875,0.001769212271118898,8,1.3333333333333333,6,599.125,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Master,Together,21024.0,0,0,89,36,4,18,6,2,18,1,2,0,4,7,0,0,0,0,0,0,50,4564,4,Partner,84,0,0,1,2,7,10.5,0.003995243757431629,9,1.3333333333333333,6,570.5,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
PhD,Married,70116.0,0,0,73,707,44,603,95,58,29,1,2,8,12,1,0,0,0,0,0,0,54,4723,5,Partner,1536,0,0,1,2,23,64.0,0.021906242423378068,3,4.0,6,196.79166666666666,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Together,54006.0,1,0,42,174,77,203,6,24,97,2,8,1,7,7,0,0,0,0,0,0,41,4853,3,Partner,581,0,1,1,3,18,30.57894736842105,0.01075786472123984,15,0.7777777777777778,6,255.42105263157896,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
PhD,Married,69063.0,0,1,16,666,35,124,69,8,26,1,5,3,5,3,0,0,0,0,0,0,60,4803,5,Partner,928,0,1,1,3,14,61.86666666666667,0.013436812232132514,8,0.8333333333333334,6,320.2,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Divorced,11448.0,0,0,16,0,0,0,6,2,6,1,1,0,2,6,0,0,0,0,0,0,51,4400,2,Single,14,0,0,0,1,4,2.8,0.0012228142195824963,7,1.0,3,880.0,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Single,61825.0,0,1,56,162,50,100,55,30,27,1,4,2,8,4,0,0,0,0,0,0,47,4530,3,Single,424,0,1,0,2,15,26.5,0.006857956199657103,8,1.6,6,283.125,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Married,70886.0,1,0,65,407,70,239,103,88,53,1,5,4,4,2,0,0,0,0,0,0,55,4462,3,Partner,960,0,1,1,3,14,64.0,0.013542680604342121,7,0.6666666666666666,6,297.46666666666664,0.0,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Married,69109.0,0,0,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,1,44,4801,3,Partner,1555,2,0,1,2,20,74.04761904761905,0.022500361742150195,10,1.0,6,228.61904761904762,0.3333333333333333,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
Graduation,Widow,60208.0,1,1,13,488,23,71,15,0,59,11,8,3,7,7,0,1,0,0,0,1,53,4834,3,Single,656,2,2,0,3,29,21.866666666666667,0.010895381089205933,15,0.7777777777777778,5,161.13333333333333,0.3333333333333333,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Master,Together,32889.0,1,1,78,28,0,13,4,2,8,3,2,1,3,5,0,0,0,0,0,0,58,4500,4,Partner,55,0,2,1,4,9,5.5,0.0016722408026755853,7,1.0,5,450.0,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
Graduation,Single,34738.0,1,0,51,3,2,10,3,0,2,1,1,0,3,6,0,0,0,0,0,0,42,4253,3,Single,20,0,1,0,2,5,3.3333333333333335,0.0005757218112208181,7,1.5,5,708.8333333333334,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Master,Together,30538.0,1,0,27,284,0,52,8,3,20,4,9,0,4,10,0,0,0,0,0,0,55,4840,4,Partner,367,0,1,1,3,17,20.38888888888889,0.012017420347752055,19,0.4,5,268.8888888888889,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
2n Cycle,Together,82326.0,0,0,30,938,142,754,159,81,183,1,5,10,6,2,0,1,1,1,0,1,49,4315,2,Partner,2257,4,0,1,2,22,98.1304347826087,0.027415064316688328,7,1.0,6,187.6086956521739,0.6666666666666666,0,Budget-Conscious Educated,"Email, Newsletter",Discount & Value Bundles,Monthly
PhD,Divorced,26642.0,1,0,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,59,4324,5,Single,42,0,1,0,2,7,5.25,0.0015763990541605676,8,1.0,6,540.5,0.0,1,Digital Mid-Value,"App Notifications, Email",Cross-sell & Product Bundles,Bi-weekly
Graduation,Divorced,69932.0,0,1,97,412,172,153,150,105,57,2,7,6,11,4,0,0,0,0,0,0,62,4586,3,Single,1049,0,1,0,2,26,38.851851851851855,0.015000071497004275,11,1.375,6,169.85185185185185,0.0,2,Premium High-Value,"Personalized Email, Premium Catalog",Exclusive Products & Loyalty Rewards,Monthly (premium)
Graduation,Single,44503.0,1,1,83,31,1,8,0,0,8,2,2,0,3,6,0,0,0,0,0,0,54,4278,3,Single,48,0,2,0,3,7,6.0,0.0010785547366528852,8,1.0,4,534.75,0.0,3,Traditional Price-Sensitive,"SMS, In-store Signage",Clear Price Discounts,Event-based (seasonal)
